customerid,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,age,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,referredby,statut_def,good_bad_flag
8a8588fd53c244bc0153c72ed1924a60,Savings,7.4983510000000004,9.0935249000000002,Zenith Bank,Permanent,29,301958626,17,2017-07-01,2017-07-01,40000,48000,60,,1,Bad
8a8588fd53c244bc0153c74fad72587f,Other,3.3033117000000001,6.4814049999999996,Access Bank,Self-Employed,50,301964345,9,2017-07-05,2017-07-05,30000,34500,30,,0,Good
8a8588fd53c244bc0153c7b2842d093b,Other,7.0000951000000002,4.8875644999999999,GT Bank,Permanent,31,302001860,17,2017-07-29,2017-07-29,35000,38500,30,,0,Good
8a8588fd53c244bc0153c7b3845e0983,Other,3.3736899,6.4450745999999999,Fidelity Bank,Permanent,46,301994661,14,2017-07-25,2017-07-25,40000,48000,60,,0,Bad
8a8588fd53c244bc0153c8251f132fd7,,,,,,,301979233,7,2017-07-15,2017-07-15,10000,13000,30,,0,Bad
8a8588fd53c244bc0153c8305ea7338f,Savings,-2.9799497000000001,56.464013000000001,Zenith Bank,Student,29,301966060,4,2017-07-06,2017-07-06,20000,22250,15,,1,Bad
8a8588fd53c244bc0153c9c031e76307,Savings,7.3879571000000004,9.1171305,Fidelity Bank,Permanent,32,302001937,7,2017-07-29,2017-07-29,20000,24500,30,,1,Good
8a8588fd53c244bc0153cb1b1c2c6cec,Other,3.2950848000000001,6.5281330999999998,GT Bank,Self-Employed,34,301999795,12,2017-07-28,2017-07-28,40000,44000,30,,0,Good
8a8588fd53c244bc0153cda4fd4a486b,Savings,3.7999056000000002,7.3968743000000003,GT Bank,Permanent,32,301960732,5,2017-07-03,2017-07-03,10000,11500,30,,0,Good
8a8588fd53c244bc0153d0a82ef81fd7,Savings,7.3787104000000001,9.1431239000000009,GT Bank,Permanent,33,301982354,2,2017-07-17,2017-07-17,10000,13000,30,,0,Good
8a8588fd53e054170153e174e0b258ba,Other,3.4051083000000002,6.4462193000000001,First Bank,Permanent,40,301993368,8,2017-07-24,2017-07-24,40000,44000,30,,0,Good
8a8588fd53e2e6cf0153ec3302de1278,,,,,,,301968211,8,2017-07-07,2017-07-07,30000,39000,60,,1,Good
8a8588fd53e2e6cf0153ec45be7c1613,,,,,,,301959325,14,2017-07-01,2017-07-01,25000,27500,30,,1,Good
8a8588fd53e2e6cf0153f0a40aa33209,Other,4.2260932000000002,8.1156956999999998,GT Bank,Unemployed,29,301964416,8,2017-07-05,2017-07-05,20000,24500,30,,0,Good
8a8588fd53f1099e0153f9f8e4062cf3,Savings,7.3784999999999998,8.9749403000000001,GT Bank,Permanent,32,301971494,2,2017-07-10,2017-07-10,10000,13000,30,,0,Good
8a8588fd53f1099e015400dd349f073e,Other,3.2980941000000001,6.6829020000000003,GT Bank,Permanent,41,301960929,10,2017-07-03,2017-07-03,30000,34500,30,,1,Good
8a8588fd53f1099e01540ec7527b308c,Savings,7.0671255999999998,5.4567781000000002,Diamond Bank,Permanent,42,301996180,15,2017-07-26,2017-07-26,40000,44000,30,,1,Bad
8a8588fd53f1099e01540eeac7633d4c,,,,,,,301977068,9,2017-07-14,2017-07-14,10000,10750,15,,0,Good
8a858900536a043401537e4c0ac5452a,Other,3.2798973999999999,6.5678238000000002,GT Bank,Permanent,38,301998753,12,2017-07-27,2017-07-27,30000,34500,30,,1,Good
8a858900536a043401537e702ff74eac,Other,7.4729980999999999,9.0519982999999993,GT Bank,Self-Employed,49,302003143,20,2017-07-30,2017-07-30,50000,52500,30,,1,Good
8a858900536a043401537f6cf1b222b7,,,,,,,301960359,8,2017-07-02,2017-07-02,40000,44000,30,,1,Good
8a858900536a043401537f79fca22800,Other,3.3810353000000002,6.6098227999999999,Zenith Bank,Permanent,38,301984206,12,2017-07-18,2017-07-18,20000,21000,15,,1,Good
8a8589005384ab57015388a9a36e62e4,Other,3.3025427999999999,6.6610171999999999,UBA,Self-Employed,48,301975894,3,2017-07-13,2017-07-13,10000,13000,30,,1,Good
8a85890253e2f1180153e60ece4201a1,Savings,3.3122961000000002,6.6175986,EcoBank,Permanent,40,301982189,6,2017-07-17,2017-07-17,30000,34500,30,,0,Good
8a85890253e2f1180153e631a46d1051,Savings,3.4136511,6.6957702000000001,Standard Chartered,Permanent,37,301977759,5,2017-07-14,2017-07-14,30000,39000,60,,0,Good
8a85890253e2f1180153eabcfe945ac3,,,,,,,301964373,6,2017-07-05,2017-07-05,10000,13000,30,,0,Bad
8a8589045384bd83015384deb3ee0e13,,,,,,,301985305,10,2017-07-19,2017-07-19,30000,34500,30,,1,Good
8a8589045384bd83015399ab579042b9,,,,,,,301976288,2,2017-07-13,2017-07-13,10000,13000,30,,1,Good
8a8589045384bd8301539aa56b0d7404,Other,3.5875914,6.5000504000000001,GT Bank,Permanent,37,301960686,6,2017-07-03,2017-07-03,20000,24500,30,,0,Good
8a8589045384bd8301539b3e362a79e8,Current,3.3824074,6.5257702999999996,FCMB,Permanent,36,301964343,14,2017-07-05,2017-07-05,40000,44000,30,,0,Good
8a8589045384bd8301539e05b3d35023,Savings,3.2872317,6.5925732999999997,GT Bank,Self-Employed,36,301996750,11,2017-07-26,2017-07-26,50000,52500,30,,0,Good
8a8589045384bd8301539e134b745638,Other,3.3791383000000002,6.6194369999999996,Stanbic IBTC,Permanent,44,301963711,9,2017-07-04,2017-07-04,15000,17250,30,,0,Good
8a8589045384bd8301539e7e9cd27c7c,Savings,3.2902752999999998,6.6207446000000001,Diamond Bank,Permanent,37,301966504,5,2017-07-06,2017-07-06,25000,28750,30,,1,Good
8a8589045384bd8301539e93bb010699,Other,3.4746199,6.4562150000000003,Sterling Bank,Permanent,33,301985301,8,2017-07-19,2017-07-19,10000,11500,15,,0,Good
8a8589045384bd830153a26a18566fcd,Savings,6.9814862,4.8463469000000003,Access Bank,Permanent,42,301966378,13,2017-07-06,2017-07-06,40000,48000,60,,1,Good
8a85890453a912500153a9dcd2ff2bdf,Savings,7.1423569000000002,4.8670745000000002,Sterling Bank,Permanent,41,301985332,15,2017-07-19,2017-07-19,30000,34500,30,,0,Good
8a85890754145ace01542184054739e2,Other,3.3789045999999998,6.5025447999999999,First Bank,Permanent,41,301984376,12,2017-07-18,2017-07-18,30000,33000,30,,0,Good
8a85890754145ace015429211b513e16,Savings,3.9857697999999999,7.4917081000000003,First Bank,Permanent,45,301999343,3,2017-07-27,2017-07-27,10000,11500,15,,0,Good
8a85890754145ace015429f1960607e4,,,,,,,301964285,6,2017-07-05,2017-07-05,25000,28750,30,,0,Good
8a8589125340c9660153418093970e29,Savings,3.2928875,6.4678868999999999,First Bank,Self-Employed,38,301982755,10,2017-07-17,2017-07-17,20000,24500,30,,0,Bad
8a85891e53ad0e6b0153b02de6592330,Other,3.3160721,7.1273040999999999,UBA,Permanent,42,301962929,6,2017-07-04,2017-07-04,10000,13000,30,,0,Good
8a85891e53ad0e6b0153bdec607d1d0c,Savings,3.3561755,6.6378765,Stanbic IBTC,Permanent,36,301958710,12,2017-07-01,2017-07-01,30000,33000,30,,0,Good
8a858928548fb121015495dafe41016b,,,,,,,301976168,10,2017-07-13,2017-07-13,20000,22000,30,,1,Good
8a858928548fb121015496238670164a,,,,,,,301996624,2,2017-07-26,2017-07-26,10000,13000,30,,1,Good
8a85892854a059ed0154a5a2e54f2c29,Other,3.415286,6.4251174999999998,GT Bank,Permanent,37,301963779,6,2017-07-04,2017-07-04,30000,39000,60,,0,Good
8a85892854a059ed0154a763515d5c43,Other,3.3708733,6.5747283000000003,Stanbic IBTC,Permanent,34,301970257,15,2017-07-09,2017-07-09,50000,52500,30,,1,Good
8a85892854a059ed0154aa182dd84489,,,,,,,301997716,2,2017-07-26,2017-07-26,10000,13000,30,,0,Good
8a85892854a059ed0154aa9b70bc638d,,,,,,,301977584,8,2017-07-14,2017-07-14,10000,13000,30,,0,Bad
8a85892854a059ed0154b7fa21486170,Other,7.4983319000000002,9.0444669999999991,GT Bank,Permanent,40,301977003,8,2017-07-14,2017-07-14,40000,48000,60,,1,Good
8a85892854be331a0154c82ebaa37440,Savings,7.4528410999999997,9.0667255000000004,Access Bank,Permanent,39,301968642,10,2017-07-07,2017-07-07,40000,44000,30,,1,Good
8a85892854be331a0154c901e52e390a,,,,,,,302001738,12,2017-07-29,2017-07-29,40000,44000,30,,1,Good
8a858929535ff7a2015362423ea12578,,,,,,,301970884,13,2017-07-10,2017-07-10,20000,24500,30,,0,Good
8a85892e5425ad2001542d2827756546,,,,,,,301966927,5,2017-07-06,2017-07-06,20000,24500,30,,1,Good
8a85892e5425ad2001543095054f5b28,,,,,,,302001113,7,2017-07-28,2017-07-28,10000,11500,15,,0,Bad
8a85893d53e284930153e2a00c3303a4,Savings,-9.3080499999999997E-2,5.6375014999999999,GT Bank,Self-Employed,34,301975301,7,2017-07-12,2017-07-12,20000,24500,30,,0,Good
8a85893d53e2e2f30153e587432034bf,Other,3.3746529000000001,6.5326003000000004,GT Bank,Permanent,31,301982399,9,2017-07-17,2017-07-17,35000,38500,30,,0,Good
8a85893d53e2e2f30153e9fb36255f0c,Other,3.4132916,6.4284882999999997,UBA,Self-Employed,42,302001917,7,2017-07-29,2017-07-29,20000,24500,30,,0,Good
8a85893d53e2e2f30153ea96bf9d09ca,Savings,6.544435,9.5811250000000001,Keystone Bank,Permanent,39,301991501,16,2017-07-23,2017-07-23,40000,44000,30,,1,Good
8a85893d53e2e2f30153efcc6da71f5f,,,,,,,301996387,15,2017-07-26,2017-07-26,40000,44000,30,,1,Good
8a85893d53e2e2f30153f00df3e33622,,,,,,,301962974,16,2017-07-04,2017-07-04,40000,48000,60,,0,Good
8a85893d53f104eb0153f5a6a7d850eb,Other,6.3872743999999999,5.0061564000000001,First Bank,Self-Employed,43,301980685,6,2017-07-16,2017-07-16,30000,34500,30,,1,Good
8a85893d53f104eb0153f65ccad80981,Savings,7.4457414000000002,8.9845605000000006,Diamond Bank,Permanent,29,301965310,11,2017-07-05,2017-07-05,30000,33000,30,,1,Good
8a85893d53f104eb0153fec8703465f1,,,,,,,301988091,17,2017-07-20,2017-07-20,50000,57500,90,,0,Good
8a85893d53f104eb015400808d86752b,,,,,,,301968206,5,2017-07-07,2017-07-07,10000,13000,30,,1,Good
8a85893d53f104eb0154012858000b78,Other,3.4665732,6.4367583000000002,Diamond Bank,Self-Employed,40,301992105,14,2017-07-23,2017-07-23,40000,44000,30,,1,Good
8a85893d53f104eb0154055224bd3220,Other,3.3534248999999998,6.6218772000000001,FCMB,Permanent,31,301967121,11,2017-07-06,2017-07-06,50000,57500,90,,1,Good
8a85893d53f104eb015409d628cd0e46,Savings,5.2529371999999999,7.2668375999999997,First Bank,Permanent,34,301977064,7,2017-07-14,2017-07-14,10000,13000,30,,0,Good
8a85893d53f104eb015409e83f5b166a,Other,7.3531449999999996,9.1513033000000004,Access Bank,Permanent,46,301969095,5,2017-07-08,2017-07-08,20000,24500,30,,0,Good
8a85893d53f104eb01540e4ca76369ad,,,,,,,301973492,17,2017-07-11,2017-07-11,40000,44000,30,,1,Good
8a85893d53f104eb01540e7f589775c3,,,,,,,301988935,2,2017-07-21,2017-07-21,10000,13000,30,,1,Good
8a85893d53f104eb01540f07d008224d,,,,,,,301997143,2,2017-07-26,2017-07-26,10000,11500,15,,0,Good
8a85893d542e18bc01542e37365c120a,Savings,3.3639264999999998,7.1380483000000003,Zenith Bank,Permanent,34,301995423,7,2017-07-25,2017-07-25,30000,39000,60,,0,Good
8a85893d542e18bc015438b652f841c3,,,,,,,301960035,4,2017-07-02,2017-07-02,10000,13000,30,,1,Bad
8a85895054a061920154a909b1a76c1d,Savings,7.4941012999999996,8.9654194,First Bank,Permanent,52,301973229,12,2017-07-11,2017-07-11,30000,34500,30,,0,Good
8a85895054a061920154a97b3a201bf9,Other,3.3808433,6.5862717000000002,Union Bank,Permanent,38,301984073,7,2017-07-18,2017-07-18,30000,34500,30,,1,Good
8a85895054a061920154a9c8935d351f,Other,3.3316382999999998,6.59091,GT Bank,Permanent,55,301963573,2,2017-07-04,2017-07-04,10000,13000,30,,1,Good
8a85895054a061920154bc6d424318e0,Other,3.4845416999999999,6.6179734000000003,GT Bank,Self-Employed,40,301992833,11,2017-07-24,2017-07-24,40000,48000,60,,0,Good
8a85895054be35160154c36a6ba03ea0,,,,,,,301967971,3,2017-07-07,2017-07-07,10000,11500,15,,1,Good
8a85895054be35160154c4ecf44a240c,,,,,,,301991941,15,2017-07-23,2017-07-23,50000,57500,90,,1,Good
8a858953548fb0c0015497256a1f4a6d,Savings,3.9835376999999998,7.4137899999999997,First Bank,Permanent,44,301989581,8,2017-07-21,2017-07-21,20000,22000,30,,1,Good
8a858953548fb0c001549b2149246862,Other,4.5958192999999996,8.4948131,FCMB,Permanent,37,301963759,8,2017-07-04,2017-07-04,30000,34500,30,,0,Good
8a858953548fb0c001549b31ac5f6dda,Other,3.3767344000000001,6.5477945999999996,Stanbic IBTC,Unemployed,37,301989107,13,2017-07-21,2017-07-21,10000,11000,30,,1,Good
8a858953548fb0c001549d3ca0e6369c,Other,5.8329000000000004,5.5698449999999999,GT Bank,Permanent,29,301997358,10,2017-07-26,2017-07-26,40000,48000,60,,1,Good
8a85895354a059690154b945ddd2161f,Other,3.5701532,6.7925278000000002,Union Bank,Permanent,38,301995074,3,2017-07-25,2017-07-25,10000,11500,15,,0,Good
8a85895354a059690154be274bd235f2,Other,7.3950507999999999,9.1276322000000008,Zenith Bank,Self-Employed,45,301994816,10,2017-07-25,2017-07-25,30000,34500,30,,1,Good
8a858957536752f3015375a5f55e5eaa,,,,,,,301995217,10,2017-07-25,2017-07-25,10000,13000,30,,0,Good
8a858959537a097401537c7ed53d0780,Other,4.513617,7.5189140999999999,First Bank,Self-Employed,29,301972667,8,2017-07-11,2017-07-11,40000,48000,60,,1,Good
8a858959537a097401537f0fb3eb6abe,,,,,,,301976033,7,2017-07-13,2017-07-13,30000,34500,30,,1,Good
8a8589595384a85301538ab9e183018a,,,,,,,301991736,4,2017-07-23,2017-07-23,20000,24500,30,,1,Good
8a8589595384a8530153931b3d824f62,Savings,3.4768197999999999,6.6491553999999997,GT Bank,Self-Employed,34,301996217,2,2017-07-26,2017-07-26,10000,13000,30,,1,Good
8a8589595384a853015395639a276821,,,,,,,302003487,2,2017-07-30,2017-07-30,10000,11500,15,,1,Good
8a8589595384a8530153977b118e725e,Savings,3.4205676999999999,6.4427608999999997,Zenith Bank,Permanent,37,301993952,10,2017-07-24,2017-07-24,40000,44000,30,,1,Good
8a8589595384a85301539875d3d51e79,Savings,3.0787526999999999,6.6020877000000002,EcoBank,Student,28,301993367,9,2017-07-24,2017-07-24,30000,36000,60,,1,Good
8a8589595384a8530153a32a2e9f584d,,,,,,,301981818,5,2017-07-17,2017-07-17,20000,24500,30,,0,Bad
8a858966538deb19015392224ebd20b4,Other,7.0738785999999996,6.1392870999999998,Diamond Bank,Self-Employed,31,301982527,8,2017-07-17,2017-07-17,30000,34500,30,,1,Good
8a858966538deb19015395798cfa3ee0,Savings,55.277906700000003,25.1994057,GT Bank,Permanent,29,301965195,4,2017-07-05,2017-07-05,10000,13000,30,,0,Bad
8a858966538deb19015395ac1d4f416f,Savings,3.6364331999999999,6.4704899999999999,Fidelity Bank,Permanent,34,301959815,12,2017-07-02,2017-07-02,30000,33000,30,,1,Good
8a858966538deb1901539d3459133c24,Other,7.1570717000000004,4.7209820000000002,FCMB,Permanent,30,301970246,6,2017-07-09,2017-07-09,10000,11500,15,,0,Good
8a858966538deb1901539f5e7eb051a1,,,,,,,301998183,16,2017-07-27,2017-07-27,40000,44000,30,,0,Good
8a858966538deb190153a778edfb61aa,,,,,,,301993919,6,2017-07-24,2017-07-24,10000,11125,15,,0,Good
8a858966538deb190153a7e5cb937e06,Other,3.8222448999999998,7.3616032000000002,GT Bank,Permanent,38,301962993,6,2017-07-04,2017-07-04,40000,48000,60,,0,Good
8a858966538deb190153a81904df118e,,,,,,,301966367,16,2017-07-06,2017-07-06,40000,44000,30,,0,Good
8a85896653e0641c0153e12519674d02,,,,,,,301995429,10,2017-07-25,2017-07-25,20000,24500,30,,0,Good
8a85896653e0641c0153e12a41c550c3,Other,3.8154471000000001,7.3946860000000001,GT Bank,Permanent,44,301997141,13,2017-07-26,2017-07-26,50000,57500,90,,1,Good
8a85896653e196390153e1fc6af61411,Other,6.6461967,7.8168116999999997,GT Bank,Permanent,40,301960842,3,2017-07-03,2017-07-03,10000,13000,30,,0,Bad
8a85896653e2e18b0153e56f2a852da4,,,,,,,301981414,11,2017-07-17,2017-07-17,20000,24500,30,,0,Good
8a85896653e2e18b0153ea4c2b00049f,Other,6.8059757000000003,6.1490754000000001,GT Bank,Self-Employed,39,301964905,6,2017-07-05,2017-07-05,10000,12250,30,,0,Bad
8a85896653e2e18b0153eb033c3b45fd,Savings,3.2770964,6.5898900999999999,Access Bank,Permanent,46,302003726,10,2017-07-30,2017-07-30,30000,34500,30,,0,Bad
8a85896653e2e18b0153effd7a871a0e,Other,3.9980535000000001,7.3867585,GT Bank,Permanent,34,301977625,12,2017-07-14,2017-07-14,30000,34500,30,,0,Good
8a85896653e2e18b0153f0c200dd62c6,Savings,3.3019135999999998,6.6183341000000002,First Bank,Permanent,28,301971866,2,2017-07-10,2017-07-10,10000,13000,30,,1,Good
8a85896653f0fed20153f9e6f6f27315,,,,,,,301977831,15,2017-07-14,2017-07-14,25000,27500,30,,1,Good
8a85896653f0fed2015400f8b1973c84,,,,,,,301967181,3,2017-07-06,2017-07-06,10000,11500,15,,1,Bad
8a85896653f0fed201540473a34c058b,Savings,3.3871775999999998,6.5745157000000001,GT Bank,Permanent,33,301964792,11,2017-07-05,2017-07-05,30000,36000,60,,0,Good
8a85896653f0fed20154047ec0720b35,Savings,3.3352713,7.1268307999999996,GT Bank,Self-Employed,43,301966454,13,2017-07-06,2017-07-06,60000,68100,90,,0,Good
8a85896653f0fed201540f40a3a45c14,Savings,3.8556428999999999,7.3372191000000004,Stanbic IBTC,Permanent,34,301974587,5,2017-07-12,2017-07-12,20000,24500,30,,0,Good
8a85896f5345dcb801534ce82d2d0e99,Other,3.2104539999999999,6.7718148999999999,First Bank,Permanent,43,302000535,11,2017-07-28,2017-07-28,40000,48000,60,,0,Good
8a858970548359cc0154883481981866,Other,7.4579126999999996,9.0765735999999997,GT Bank,Permanent,36,301962360,9,2017-07-03,2017-07-03,40000,44000,30,,1,Good
8a85897353d85af80153d8a368020159,Other,7.0463604000000002,5.4999437000000002,UBA,Self-Employed,39,301971930,11,2017-07-10,2017-07-10,40000,44000,30,,1,Good
8a85897353d85af80153d8a56c3401b8,Other,3.8452109999999999,7.3364241999999997,GT Bank,Permanent,37,301973904,13,2017-07-12,2017-07-11,40000,44000,30,,1,Good
8a85897353d85af80153db21edaa0bf8,Savings,-84.378661600000001,33.577121400000003,Stanbic IBTC,Permanent,43,301967345,12,2017-07-07,2017-07-07,40000,44000,30,,1,Good
8a85897353d85af80153e04f81f05fc4,Other,3.4555441,6.4494246000000004,Zenith Bank,Permanent,39,301972962,9,2017-07-11,2017-07-11,30000,34500,30,,1,Good
8a85898a53bc15600153bea84f9e21e3,Other,7.1448311999999996,6.2523619999999998,Diamond Bank,Self-Employed,31,301985891,14,2017-07-19,2017-07-19,30000,34500,30,,0,Good
8a85898a53bc15600153c1dd6f3f0aa4,Other,3.3910882999999998,6.5621033000000004,GT Bank,Self-Employed,38,302001644,6,2017-07-29,2017-07-29,20000,24500,30,,0,Good
8a85898a53bc15600153c70d81d41919,Savings,6.0813237999999998,7.8180934999999998,UBA,Permanent,41,302001075,4,2017-07-28,2017-07-28,10000,13000,30,,0,Bad
8a85898a53bc15600153c76825c74b94,,,,,,,301996484,3,2017-07-26,2017-07-26,10000,11500,15,,0,Bad
8a85898a53bc15600153c76831594bcc,Other,3.3470922000000001,6.5940190999999997,GT Bank,Permanent,30,301997097,12,2017-07-26,2017-07-26,40000,48000,60,,0,Good
8a85898a53bc15600153c7933fdc686b,,,,,,,301960518,14,2017-07-03,2017-07-03,30000,33000,30,,1,Good
8a85898a53bc15600153c7b188b67a9e,Savings,7.4852216,9.1063045000000002,GT Bank,Permanent,35,301966249,7,2017-07-06,2017-07-06,20000,24500,30,,1,Good
8a85898a53bc15600153cac0a9e906a3,Other,3.6168727999999999,6.5039397000000001,Diamond Bank,Permanent,35,301996649,19,2017-07-26,2017-07-26,40000,48000,60,,0,Good
8a85898a53bc15600153cb8e38ae2c5f,Savings,7.5228628000000004,6.4562350000000004,GT Bank,Permanent,36,301970782,12,2017-07-10,2017-07-09,40000,44000,30,,1,Good
8a85898a53bc15600153cba00ef6317a,Savings,3.3703506999999999,6.5170138,GT Bank,Permanent,42,301971178,10,2017-07-10,2017-07-10,35000,38500,30,,0,Good
8a85898a53d0af400153d7dc5cc22b9f,Savings,3.9906063000000001,7.4251199000000003,GT Bank,Permanent,30,301962779,10,2017-07-04,2017-07-04,20000,22000,30,,0,Good
8a8589a053acc39e0153aff9bbd7238a,,,,,,,301984683,12,2017-07-18,2017-07-18,40000,48000,60,,0,Good
8a8589a053acc39e0153b217f3d031cb,Other,7.3814716999999996,9.1705550000000002,Standard Chartered,Permanent,34,301968590,9,2017-07-07,2017-07-07,30000,33000,30,,1,Good
8a8589a453bc422d0153c3b0afc75159,Savings,3.8380987000000002,7.4023509000000001,GT Bank,Permanent,46,301984458,3,2017-07-18,2017-07-18,10000,13000,30,,1,Bad
8a8589a453bc422d0153c78133226c26,,,,,,,301998395,10,2017-07-27,2017-07-27,40000,48000,60,,0,Good
8a8589a453bc422d0153c79866fb760d,Other,3.3345853000000001,6.6706023999999999,FCMB,Permanent,43,301990603,15,2017-07-22,2017-07-22,50000,57500,90,,1,Good
8a8589a453bc422d0153c7b616f60646,Savings,8.5605562000000006,11.9322772,GT Bank,Permanent,36,301987937,10,2017-07-20,2017-07-20,40000,48000,60,,1,Bad
8a8589a453bc422d0153c7c133ba0d23,Savings,3.3769676,6.5327178000000004,GT Bank,Permanent,27,301995307,10,2017-07-25,2017-07-25,30000,34500,30,,0,Good
8a8589a453bc422d0153c7d352751565,Savings,5.3967036999999998,13.9882975,EcoBank,Permanent,32,301983430,5,2017-07-18,2017-07-18,10000,11500,15,,0,Bad
8a8589a453bc422d0153c7d857e0190f,Other,3.3771646999999998,6.5116811999999999,GT Bank,Permanent,46,301993591,2,2017-07-24,2017-07-24,10000,13000,30,,1,Good
8a8589a453bc422d0153c82e861c34f1,Savings,3.3627356000000002,6.6155847999999997,EcoBank,Permanent,50,301963324,4,2017-07-04,2017-07-04,25000,28750,30,,1,Good
8a8589a453bc422d0153c87530bf4e94,Other,4.5866857000000003,7.5068242999999999,First Bank,Permanent,46,301967836,14,2017-07-07,2017-07-07,40000,44000,30,,1,Good
8a8589a453bc422d0153c97956cb020d,Other,3.3780749000000001,6.5548247000000002,GT Bank,Permanent,46,301985870,9,2017-07-19,2017-07-19,10000,10750,15,,1,Good
8a8589a453bc422d0153c993db2604b6,Savings,8.5754049000000006,12.0086534,Stanbic IBTC,Permanent,35,301980988,11,2017-07-16,2017-07-16,40000,44000,30,,1,Bad
8a8589a453bc422d0153d05a844b6792,,,,,,,301978682,13,2017-07-15,2017-07-15,40000,48000,60,,0,Bad
8a8589a453d0b8850153dae4ffc66b8d,Savings,3.8785923000000002,7.3473001,GT Bank,Permanent,37,301967695,5,2017-07-07,2017-07-07,15000,18375,30,,0,Good
8a8589a754386216015438a93cd229e8,,,,,,,301969673,8,2017-07-08,2017-07-08,40000,44000,30,,1,Good
8a8589a75438621601543ab52054150c,,,,,,,301985452,11,2017-07-19,2017-07-19,40000,48000,60,,0,Good
8a8589a7545186b1015453b6a01b196e,Other,3.3784964999999998,6.5031005999999998,First Bank,Permanent,48,301994135,3,2017-07-24,2017-07-24,20000,24500,30,,1,Good
8a8589a7545186b10154616da2b91f01,Other,4.5295382000000002,7.7570247999999999,EcoBank,Permanent,44,302000528,4,2017-07-28,2017-07-28,30000,34500,30,,0,Good
8a8589a7545186b101546251628c4dee,Other,3.2984499999999999,6.6648100000000001,UBA,Permanent,44,301978571,15,2017-07-15,2017-07-15,35000,38500,30,,1,Good
8a8589a7545186b1015468c4ca294b60,,,,,,,301975629,4,2017-07-13,2017-07-13,10000,13000,30,,0,Bad
8a8589a7545186b1015472f76aed2246,Other,6.1123276000000004,4.9747823000000002,Diamond Bank,Permanent,33,301968675,10,2017-07-07,2017-07-07,30000,34500,30,,1,Good
